Side,Shoulder_Angle,Elbow_Angle,Hip_Angle,Knee_Angle,Ankle_Angle,Shoulder_Ground_Angle,Elbow_Ground_Angle,Hip_Ground_Angle,Knee_Ground_Angle,Ankle_Ground_Angle,Label
left,13.600201021178462,36.34649482249991,73.95398913557544,108.09770203150156,137.01154131184313,90.0,90.0,90.0,90.0,90.0,Russian twists
left,12.862165813165864,34.12788956737823,74.10093408914265,107.93089671069482,137.05150191700525,90.0,90.0,90.0,90.0,90.0,Russian twists
left,12.056107272254426,46.43726319060536,74.24308537279667,108.36099396659964,136.7733325473681,90.0,90.0,90.0,90.0,90.0,Russian twists
left,11.787882414297986,51.731652243918546,74.13766687224954,108.69281086032393,136.28633904757606,90.0,90.0,90.0,90.0,90.0,Russian twists
left,11.50920929281648,49.4114492031394,74.00043446258843,108.5008513719602,136.34033773242209,90.0,90.0,90.0,90.0,90.0,Russian twists
left,11.782229092788628,46.03402689944212,73.92738262420386,108.12440321276091,136.47434779294565,90.0,90.0,90.0,90.0,90.0,Russian twists
left,11.826233145458895,38.54650374184404,73.35609519320487,107.54771179512343,136.34374259742808,90.0,90.0,90.0,90.0,90.0,Russian twists
left,12.121562060316347,21.427420791568828,73.0060109423502,107.10809575336222,136.32085233174274,90.0,90.0,90.0,90.0,90.0,Russian twists
left,13.299137921947674,16.633827357016347,72.36880220896283,106.21202818243586,136.76220708663197,90.0,90.0,90.0,90.0,90.0,Russian twists
left,16.144102035224616,5.285469542580338,73.31112559666472,105.91075510366477,137.06561212744762,90.0,90.0,90.0,90.0,90.0,Russian twists
left,19.139536250899944,7.67996089227066,73.8607095751552,104.79076238832407,137.51613403593262,90.0,90.0,90.0,90.0,90.0,Russian twists
left,22.03637185113247,16.06518407842235,72.98811795400191,101.18274661556647,138.77118571017525,90.0,90.0,90.0,90.0,90.0,Russian twists
left,25.86488217485822,28.329472781494474,72.82445754359769,98.651746438443,139.45819377294566,90.0,90.0,90.0,90.0,90.0,Russian twists
left,30.277948611711555,45.741037973579864,73.44891387803533,97.37638309062399,139.75293819441376,90.0,90.0,90.0,90.0,90.0,Russian twists
left,30.607434138319444,54.87118350916596,74.69612679491678,97.28622387871253,140.0976556986891,90.0,90.0,90.0,90.0,90.0,Russian twists
left,26.61532019051504,57.12600065456789,75.92876109763792,96.95200753811785,140.92689896321778,90.0,90.0,90.0,90.0,90.0,Russian twists
left,25.379155367230627,58.31820327079708,77.41083685886565,96.50717196866158,141.7834515675595,90.0,90.0,90.0,90.0,90.0,Russian twists
left,25.1671297607613,60.56841870206006,79.5050491202705,98.86697132532058,140.39507816906658,90.0,90.0,90.0,90.0,90.0,Russian twists
left,23.110253953799557,60.022953772288474,82.63855371386437,103.10279060899109,138.3184925651584,90.0,90.0,90.0,90.0,90.0,Russian twists
left,20.481133762533773,60.62715891362546,84.61094511756382,105.15391954195125,137.27565659051177,90.0,90.0,90.0,90.0,90.0,Russian twists
left,17.913912652718142,61.15334584207897,85.4395003588909,105.70780343150625,136.91904382801752,90.0,90.0,90.0,90.0,90.0,Russian twists
left,17.615213001516285,61.460311952220444,85.77552556167011,105.79358945375381,136.69336603662228,90.0,90.0,90.0,90.0,90.0,Russian twists
left,16.413399640636765,61.750630360211915,86.56858380249452,106.34019062322645,136.26758600508683,90.0,90.0,90.0,90.0,90.0,Russian twists
left,10.359843711661458,58.33288553083223,87.2837836193102,106.43820349391117,136.25542225673942,90.0,90.0,90.0,90.0,90.0,Russian twists
left,3.146823845916063,51.36023356343562,87.8037326566052,106.23636901208319,136.30940180290864,90.0,90.0,90.0,90.0,90.0,Russian twists
left,3.2799123117375966,45.858792731135345,88.07676582919281,106.72065828521185,135.73030153188412,90.0,90.0,90.0,90.0,90.0,Russian twists
left,10.483010935961218,41.819023823744566,88.3839247346372,106.84234157891973,135.50529714977998,90.0,90.0,90.0,90.0,90.0,Russian twists
left,15.600582590167448,39.151935415157126,88.23577359417392,106.44774206152539,135.5274136473055,90.0,90.0,90.0,90.0,90.0,Russian twists
left,21.107968838541172,34.70038658389767,87.82054051980052,105.23713996364238,135.8556723416526,90.0,90.0,90.0,90.0,90.0,Russian twists
left,24.47807070065058,32.773121353034,88.1537880523058,104.87885229240717,136.18760657752932,90.0,90.0,90.0,90.0,90.0,Russian twists
left,27.196520031559327,34.33788418806172,88.5400884107021,104.68186184696302,136.41869657510622,90.0,90.0,90.0,90.0,90.0,Russian twists
left,29.18808073353805,33.884884300925776,88.66456986863325,105.13536796880393,136.14358002706345,90.0,90.0,90.0,90.0,90.0,Russian twists
left,30.399828936864125,34.31093710687603,89.40727765713325,105.89665377255595,135.8665345114286,90.0,90.0,90.0,90.0,90.0,Russian twists
left,31.53617975316758,32.127398716295346,90.52206031683055,106.97516725490318,135.74986407125274,90.0,90.0,90.0,90.0,90.0,Russian twists
left,32.36792958507574,32.884114618692486,91.8764579884321,108.18184916632109,135.66332545367445,90.0,90.0,90.0,90.0,90.0,Russian twists
left,33.419252944063615,32.50330603897191,92.81146959299781,109.35565041720496,135.29486892247158,90.0,90.0,90.0,90.0,90.0,Russian twists
left,33.616061345051705,31.86731806034204,92.79360133584336,109.37842104856585,135.38782664748584,90.0,90.0,90.0,90.0,90.0,Russian twists
left,33.900162720969746,32.843298989896404,92.39786181051129,108.74950931684543,135.77428211628597,90.0,90.0,90.0,90.0,90.0,Russian twists
left,34.12825892860203,36.41896119031756,91.94434531697588,108.98405614339796,135.17198208559088,90.0,90.0,90.0,90.0,90.0,Russian twists
left,34.603943828258366,37.29876313420866,91.888319748955,109.1801109123456,134.97297956622566,90.0,90.0,90.0,90.0,90.0,Russian twists
left,34.750321244102366,38.09744713965511,92.05287502406586,109.77865238760975,134.5753344071437,90.0,90.0,90.0,90.0,90.0,Russian twists
left,34.70517581183681,38.310766900401156,92.2695089583723,110.40405270364623,134.2097705900607,90.0,90.0,90.0,90.0,90.0,Russian twists
left,34.84446856738694,38.61668985193941,92.26022869832248,110.50219348533581,134.07948292226686,90.0,90.0,90.0,90.0,90.0,Russian twists
left,34.548077300371666,38.829891815258975,92.26156109959568,110.8044719830482,133.781062859922,90.0,90.0,90.0,90.0,90.0,Russian twists
left,34.183318350871545,39.11256997226773,92.2004734635414,110.63577282071577,133.87147127107136,90.0,90.0,90.0,90.0,90.0,Russian twists
left,33.88262920972078,39.09082382147336,91.58444666285453,109.70595369914966,134.2234373149443,90.0,90.0,90.0,90.0,90.0,Russian twists
left,33.54756483184447,37.8151934564207,91.0594247953216,109.31222206559117,134.22739297193328,90.0,90.0,90.0,90.0,90.0,Russian twists
left,32.37812101194922,36.25891762991195,90.4680378985503,108.3112783233081,134.7410267559454,90.0,90.0,90.0,90.0,90.0,Russian twists
left,31.07309379930907,37.471402839118724,88.8546286220276,106.08314519050519,135.5651966465951,90.0,90.0,90.0,90.0,90.0,Russian twists
left,28.226517817108256,36.43337955131232,88.16868899222989,105.37778303315379,135.87167514231467,90.0,90.0,90.0,90.0,90.0,Russian twists
left,25.227513044255456,35.54665807335754,87.17907101356141,104.58744322463782,136.06407223516263,90.0,90.0,90.0,90.0,90.0,Russian twists
left,22.318632190761317,35.87405603478036,86.4029963482481,104.26642781431062,136.31057218342156,90.0,90.0,90.0,90.0,90.0,Russian twists
left,18.330238258066345,36.497430175167736,85.60086104835331,103.81470485151206,136.5938344197133,90.0,90.0,90.0,90.0,90.0,Russian twists
left,15.001154874098374,38.58167912129406,85.17284355349933,103.24525006512597,137.12627743037982,90.0,90.0,90.0,90.0,90.0,Russian twists
left,12.298009945949595,39.72845278501246,84.905223806785,103.33709826664578,137.31569824059278,90.0,90.0,90.0,90.0,90.0,Russian twists
left,8.247996893459092,39.416589701219124,84.77292473824312,103.84121628722697,137.21298112568962,90.0,90.0,90.0,90.0,90.0,Russian twists
left,4.562702096294582,40.666672257067454,84.42534377647027,103.92548503417304,137.32147527303914,90.0,90.0,90.0,90.0,90.0,Russian twists
left,0.9381445125331122,43.863567532176305,83.92098799530223,104.04920102893482,137.38523218788532,90.0,90.0,90.0,90.0,90.0,Russian twists
left,4.2982258703135265,47.61702213734513,82.7180698566877,103.18521720471517,137.86277383643002,90.0,90.0,90.0,90.0,90.0,Russian twists
left,10.434411220729297,52.11083882827746,81.57142132421595,102.63848360337579,138.47585948130913,90.0,90.0,90.0,90.0,90.0,Russian twists
left,13.469461807669173,52.21117030404034,81.05453746446395,102.23181778253219,139.13469130550658,90.0,90.0,90.0,90.0,90.0,Russian twists
left,13.596236491946934,51.81382214625867,79.9440758883397,100.97256714363495,139.9254844792803,90.0,90.0,90.0,90.0,90.0,Russian twists
left,14.608237929254921,51.63267204373227,78.8748536209556,99.76526064108594,140.54206802509705,90.0,90.0,90.0,90.0,90.0,Russian twists
left,16.77647158969236,50.76497158112912,78.0956405481786,99.27691579110326,141.003204580182,90.0,90.0,90.0,90.0,90.0,Russian twists
left,16.636779708867316,43.87664456067547,75.91662829450543,99.09269210833762,141.39753949056887,90.0,90.0,90.0,90.0,90.0,Russian twists
left,19.398851040393794,40.98336911054283,74.99932241174398,99.70369774703788,140.9956631672373,90.0,90.0,90.0,90.0,90.0,Russian twists
left,19.268618624290802,38.20250576049296,74.24724768273369,100.26582780849458,140.79607090491152,90.0,90.0,90.0,90.0,90.0,Russian twists
left,20.85243437873555,22.65772474626979,73.98236275148935,101.24304580894983,140.55772027353308,90.0,90.0,90.0,90.0,90.0,Russian twists
left,20.80953559175881,11.62094087491864,74.38841221423769,102.8434887013801,140.36224211774518,90.0,90.0,90.0,90.0,90.0,Russian twists
left,19.808673379114367,7.403236315743403,74.87268430219834,104.64174224225131,139.84849287553678,90.0,90.0,90.0,90.0,90.0,Russian twists
left,19.50906765360285,3.9039798156906462,74.3212826625209,104.91398335715951,139.6048681842093,90.0,90.0,90.0,90.0,90.0,Russian twists
left,18.8593368009962,1.4666904689596214,73.63871433233707,105.27579215614884,139.05618710429508,90.0,90.0,90.0,90.0,90.0,Russian twists
left,17.75446445179439,21.893187103212398,73.44369600966374,105.61962008786485,138.73670095044986,90.0,90.0,90.0,90.0,90.0,Russian twists
left,16.649552843313913,24.783030734278217,73.03818427052792,105.58863271982716,138.4961805375382,90.0,90.0,90.0,90.0,90.0,Russian twists
left,14.954794403032915,24.295625003458216,73.03683229676841,105.49371108724718,138.54450478332504,90.0,90.0,90.0,90.0,90.0,Russian twists
left,14.298428288096,19.50414298801576,73.2130593236399,105.38640928029754,138.61373036306017,90.0,90.0,90.0,90.0,90.0,Russian twists
left,13.919500562416296,25.291673918557343,73.51055271525975,105.47311314993239,138.59500185113237,90.0,90.0,90.0,90.0,90.0,Russian twists
left,14.059451631797552,24.257634972842474,73.62033314261434,105.55520130243936,138.49611667582752,90.0,90.0,90.0,90.0,90.0,Russian twists
left,14.180981732789617,22.059322381709677,73.73407644948965,106.00624696834467,137.9755951753854,90.0,90.0,90.0,90.0,90.0,Russian twists
left,14.846099365423862,13.7742983477554,73.01413387232633,106.05726606242793,137.69685427477958,90.0,90.0,90.0,90.0,90.0,Russian twists
left,15.768049737386598,1.2508461967777098,73.08419680289923,105.69141958603906,137.8650342419533,90.0,90.0,90.0,90.0,90.0,Russian twists
left,17.937316319143207,8.104465436026492,74.23672660303863,104.43249754899291,138.65842525172116,90.0,90.0,90.0,90.0,90.0,Russian twists
left,20.41266168089456,15.250538264607508,73.54592264698954,101.49111064524375,139.4544685050872,90.0,90.0,90.0,90.0,90.0,Russian twists
left,22.61308180125321,24.995199114339297,74.0486351369978,100.06676876240547,140.14078733759965,90.0,90.0,90.0,90.0,90.0,Russian twists
left,23.592007607019617,39.47357188928431,74.86666750737601,98.79543951243035,140.9102098112792,90.0,90.0,90.0,90.0,90.0,Russian twists
left,20.447568668585507,47.69713173643309,76.19146875383915,97.70119501319988,141.90805123930295,90.0,90.0,90.0,90.0,90.0,Russian twists
left,18.737924461803374,52.6453773627639,77.74416915965423,96.64273499451902,143.0356084046017,90.0,90.0,90.0,90.0,90.0,Russian twists
left,17.427858861563653,52.13434773459344,77.85605538050638,96.22402708113316,143.07262765490168,90.0,90.0,90.0,90.0,90.0,Russian twists
left,15.513835532257367,52.888389165577756,78.25665433985235,95.40467579867311,143.49405312515398,90.0,90.0,90.0,90.0,90.0,Russian twists
left,16.001530114329267,54.384074551384344,78.67367678725239,94.95536069764465,143.90923852856108,90.0,90.0,90.0,90.0,90.0,Russian twists
left,15.557891524044212,55.05811373007236,78.94046860918242,94.92119217678326,143.98905656517042,90.0,90.0,90.0,90.0,90.0,Russian twists
left,14.56445145445618,55.44985475364333,80.09121471629177,95.923838044781,143.41965283545383,90.0,90.0,90.0,90.0,90.0,Russian twists
left,13.031681989261443,56.28147474534204,81.89228628165063,98.0555719058243,142.27781141766258,90.0,90.0,90.0,90.0,90.0,Russian twists
left,10.629822057004047,56.71434731601454,83.75118554685221,100.2873988879478,140.81658629195783,90.0,90.0,90.0,90.0,90.0,Russian twists
left,3.282231718496047,52.25880016432904,86.55165961596921,104.20296928160786,138.7047322793485,90.0,90.0,90.0,90.0,90.0,Russian twists
left,2.2656776084481045,50.28335488921119,87.67295164508621,104.84453781903622,137.8564034073303,90.0,90.0,90.0,90.0,90.0,Russian twists
left,9.027839716522804,47.817627836387125,87.95633089565192,104.96907990534338,137.25381741433037,90.0,90.0,90.0,90.0,90.0,Russian twists
left,14.529271233434322,43.352487755089975,88.42124322479218,106.04081807798063,136.40778786167184,90.0,90.0,90.0,90.0,90.0,Russian twists
left,18.8429744557262,36.75967098861844,88.01492933931905,106.06435771200654,136.11223720152157,90.0,90.0,90.0,90.0,90.0,Russian twists
left,23.742321544489005,33.26632366557563,88.4374201244744,106.11007800229092,136.3112683181712,90.0,90.0,90.0,90.0,90.0,Russian twists
left,25.468788756827944,33.13942216895283,88.29738120545555,106.01869201296208,136.27251017678424,90.0,90.0,90.0,90.0,90.0,Russian twists
left,26.600447910937348,32.26409962283915,88.24020913457919,105.88426919462658,136.3421454458476,90.0,90.0,90.0,90.0,90.0,Russian twists
left,26.87263955999815,31.32328668159068,87.89199945148523,105.44284608785031,136.40063100987626,90.0,90.0,90.0,90.0,90.0,Russian twists
left,27.64160079189784,29.56044136685694,86.82515317867487,103.5611986388253,137.24201388333785,90.0,90.0,90.0,90.0,90.0,Russian twists
left,28.41727505417331,27.58602087830322,85.88893499873011,101.92357767912063,138.05724699525874,90.0,90.0,90.0,90.0,90.0,Russian twists
left,28.579595665252835,27.39861093764224,85.75139218262201,101.74403575667033,138.15681987051008,90.0,90.0,90.0,90.0,90.0,Russian twists
left,28.679512614998643,27.119380998867875,85.31369162653144,101.0562474908325,138.457015399892,90.0,90.0,90.0,90.0,90.0,Russian twists
left,28.83501243447542,27.65422179038875,85.38311429499585,101.05924823073063,138.59815418656052,90.0,90.0,90.0,90.0,90.0,Russian twists
left,29.11775119888493,29.398750545838674,85.63494198780192,101.4544183461769,138.52010018213645,90.0,90.0,90.0,90.0,90.0,Russian twists
left,29.117769901484387,30.683966579249894,85.6079778912366,101.8124747451869,138.23721085407445,90.0,90.0,90.0,90.0,90.0,Russian twists
left,29.107911662941106,29.87911535137753,86.01539665778994,102.69054310319234,137.78404448693098,90.0,90.0,90.0,90.0,90.0,Russian twists
left,29.285279820925215,29.372981234463325,86.2445565555455,103.18218934619318,137.61753076572018,90.0,90.0,90.0,90.0,90.0,Russian twists
left,29.357920044342706,28.81951454578013,86.1840046109841,103.50808736359447,137.451375991983,90.0,90.0,90.0,90.0,90.0,Russian twists
left,29.359312021056084,29.244636368348523,86.49851868513258,103.79569912392208,137.5486730452435,90.0,90.0,90.0,90.0,90.0,Russian twists
left,29.73180596930742,29.51991168435088,87.10678400194476,104.38673496666293,137.53366380348277,90.0,90.0,90.0,90.0,90.0,Russian twists
left,30.128636437713276,31.02093513126677,87.47919029918118,104.60181063430952,137.54914850868437,90.0,90.0,90.0,90.0,90.0,Russian twists
left,30.15875540368793,31.552832903395032,87.76069527959592,104.67892758250522,137.55084683055375,90.0,90.0,90.0,90.0,90.0,Russian twists
left,30.00285564711845,30.088760745582135,88.13786628162497,104.79681031943804,137.60327234065994,90.0,90.0,90.0,90.0,90.0,Russian twists
left,29.396485621877236,33.64888629652508,88.45259594266729,104.6762315376937,137.74372822173046,90.0,90.0,90.0,90.0,90.0,Russian twists
left,28.206982073884767,37.0980020135344,88.67907436716118,104.34448808633846,137.94205384066703,90.0,90.0,90.0,90.0,90.0,Russian twists
left,5.153482459278342,54.292692986231856,56.15980664468959,76.02514275735939,139.51185600571552,90.0,90.0,90.0,90.0,90.0,Russian twists
left,3.954184564827709,47.16181145679218,54.52625370200698,73.83757006594753,142.03486820970798,90.0,90.0,90.0,90.0,90.0,Russian twists
left,4.64496817755779,44.328725134826925,53.40836693372024,75.06463827249365,140.66587862591444,90.0,90.0,90.0,90.0,90.0,Russian twists
left,6.6237609656536796,43.74304264350311,53.21865991358564,76.22928100917512,139.67633840546438,90.0,90.0,90.0,90.0,90.0,Russian twists
left,8.503565632850657,44.784105400160314,53.892322540784484,82.74301009108302,133.90314341832115,90.0,90.0,90.0,90.0,90.0,Russian twists
left,8.867097460387955,46.05242261412897,54.401898459201156,83.04380636580564,133.96803553588273,90.0,90.0,90.0,90.0,90.0,Russian twists
left,11.130408880874418,50.242228692887856,54.59392953561957,83.17428154726753,133.74042207542732,90.0,90.0,90.0,90.0,90.0,Russian twists
left,13.152010172890124,54.02065987205197,54.50870884758943,82.19270337260107,134.54801976041455,90.0,90.0,90.0,90.0,90.0,Russian twists
left,15.931371091756793,58.98062704202679,53.889115073149796,80.41192222748427,135.46530014779802,90.0,90.0,90.0,90.0,90.0,Russian twists
left,18.839806356196803,64.37392534443056,53.16701974641319,79.95642051343613,135.1224247216428,90.0,90.0,90.0,90.0,90.0,Russian twists
left,20.498085126106666,67.18091061569683,52.41710819547676,78.35959361297196,136.00040631637742,90.0,90.0,90.0,90.0,90.0,Russian twists
left,20.45851699452141,68.39641383830048,52.83831431808402,77.82518070531425,136.58307245204813,90.0,90.0,90.0,90.0,90.0,Russian twists
left,17.344029646478916,68.8616129760115,53.264336000725216,78.38158532293285,135.86336498002973,90.0,90.0,90.0,90.0,90.0,Russian twists
left,14.849406177852728,69.56558082347654,53.649878976348,78.69087582539107,135.61562399636054,90.0,90.0,90.0,90.0,90.0,Russian twists
left,12.686000437805244,69.86547302757539,54.197576475520364,78.90365096541652,135.660225792319,90.0,90.0,90.0,90.0,90.0,Russian twists
left,8.588103071429513,69.41983135419677,54.90020190802551,79.820438657527,135.18715337877046,90.0,90.0,90.0,90.0,90.0,Russian twists
left,3.0959593234795086,65.2951791698707,55.870939862381086,81.60884882908849,134.1418476991878,90.0,90.0,90.0,90.0,90.0,Russian twists
left,0.03700770921356327,63.89553037947801,56.301897952753215,82.90458165564205,133.01977630020193,90.0,90.0,90.0,90.0,90.0,Russian twists
left,2.70933396500485,61.61804702488211,56.56072045537029,83.59464875808754,132.32926908620937,90.0,90.0,90.0,90.0,90.0,Russian twists
left,5.3537452685675735,56.95095132212429,56.90668448228056,83.73506847090617,132.30579621324512,90.0,90.0,90.0,90.0,90.0,Russian twists
left,4.55114756724632,58.63244266476486,57.086266425688635,83.60166751786085,132.35561703235507,90.0,90.0,90.0,90.0,90.0,Russian twists
left,5.630439324041423,58.827306536518805,57.35759840037383,83.56048459913248,132.61684033137217,90.0,90.0,90.0,90.0,90.0,Russian twists
left,8.521262181725426,56.011575357798456,57.86316087976841,83.32169423259033,133.0821363511085,90.0,90.0,90.0,90.0,90.0,Russian twists
left,11.900978722344576,59.52078713525472,58.44479989423295,83.16514599923411,133.52498519540862,90.0,90.0,90.0,90.0,90.0,Russian twists
left,15.311016919935023,63.70835195962888,58.922564934527024,82.14708850185116,134.8283345711574,90.0,90.0,90.0,90.0,90.0,Russian twists
left,16.542154570354604,58.667827208100384,59.41224691861602,81.2465759589424,135.93655249834987,90.0,90.0,90.0,90.0,90.0,Russian twists
left,17.792298332293058,59.66430812517311,59.85241171567657,80.89159997518004,136.490856625148,90.0,90.0,90.0,90.0,90.0,Russian twists
left,18.5119343101829,54.77486954341443,60.245588895761905,80.79205708219372,136.8730014671577,90.0,90.0,90.0,90.0,90.0,Russian twists
left,19.09441009322057,50.834364164528075,60.43080888071724,80.84642940810319,136.93779039004886,90.0,90.0,90.0,90.0,90.0,Russian twists
left,19.8411739280072,53.032918741647364,60.57426149408387,80.85605143793929,136.99972861181007,90.0,90.0,90.0,90.0,90.0,Russian twists
left,20.38531402478058,57.75037341457064,60.99780400055242,81.14064160571625,137.0494039510205,90.0,90.0,90.0,90.0,90.0,Russian twists
left,20.9462016139523,62.01983204394469,60.84828801612707,80.84791184137605,137.15314361410498,90.0,90.0,90.0,90.0,90.0,Russian twists
left,21.562759848328156,63.509476704215466,61.24819609003575,80.91016907870973,137.431454644342,90.0,90.0,90.0,90.0,90.0,Russian twists
left,22.282696391967463,62.51158155597004,61.345413945687376,80.85141545425019,137.45886690883506,90.0,90.0,90.0,90.0,90.0,Russian twists
left,23.156780393034143,58.91961438787991,61.59022146916592,81.2903924916339,137.15114479310432,90.0,90.0,90.0,90.0,90.0,Russian twists
left,23.978907660379676,60.26188145183835,61.47933695082353,81.02234277421219,137.27974610738497,90.0,90.0,90.0,90.0,90.0,Russian twists
left,24.115432799831684,59.41707440812435,61.08864667342589,79.99277992023883,137.81200336396333,90.0,90.0,90.0,90.0,90.0,Russian twists
left,24.27116179962243,58.19833908696513,60.845617655912136,79.33095660996159,138.152411102219,90.0,90.0,90.0,90.0,90.0,Russian twists
left,24.368536206599508,62.891032005515626,60.80555677431464,79.13912698144183,138.25995510360758,90.0,90.0,90.0,90.0,90.0,Russian twists
left,24.486215887649518,64.90966944045955,60.799158678467265,79.03169178402688,138.31799097643113,90.0,90.0,90.0,90.0,90.0,Russian twists
left,24.579683195995337,65.30653547403658,60.7856066782374,78.83474991948495,138.47304236796006,90.0,90.0,90.0,90.0,90.0,Russian twists
left,24.670667212192228,65.58499033601605,60.72635672697826,78.59926713985209,138.64255257324822,90.0,90.0,90.0,90.0,90.0,Russian twists
left,24.593371472713596,65.23011293510153,60.67353700641638,78.38163847321042,138.7838594151274,90.0,90.0,90.0,90.0,90.0,Russian twists
left,24.531740593763807,64.53943028195985,60.629973470122565,78.07410576734476,139.01598856620083,90.0,90.0,90.0,90.0,90.0,Russian twists
left,24.553549018371594,63.99265718690854,60.56813073403325,77.62884361251736,139.35244792756643,90.0,90.0,90.0,90.0,90.0,Russian twists
left,24.53834607385921,63.69044551820555,60.5568439484018,76.66944746651662,140.24676139786507,90.0,90.0,90.0,90.0,90.0,Russian twists
left,24.19685006971474,58.85162298448936,60.58065832630275,76.41479937862269,140.45207136669688,90.0,90.0,90.0,90.0,90.0,Russian twists
left,23.49267095872325,55.00725413008306,60.5784100018125,75.75597450513986,141.08984650608002,90.0,90.0,90.0,90.0,90.0,Russian twists
left,22.658035963499543,52.18723945927589,60.53719357955854,75.67574482889495,141.1320550441271,90.0,90.0,90.0,90.0,90.0,Russian twists
left,21.756975698838463,51.67332099217404,60.57012977582944,75.711894980895,141.1426237575822,90.0,90.0,90.0,90.0,90.0,Russian twists
left,20.236660178544355,46.8542799464014,60.65317664008843,75.79090259074447,141.23132052623185,90.0,90.0,90.0,90.0,90.0,Russian twists
left,18.879113188502266,45.753291646944206,60.668344725287874,75.9584460663194,141.02860492061006,90.0,90.0,90.0,90.0,90.0,Russian twists
left,17.95994774228958,48.017824201879925,60.530188011824976,76.33926171606893,140.66703008401987,90.0,90.0,90.0,90.0,90.0,Russian twists
left,16.301097394710425,47.47671137084027,60.464661898558624,76.83995862957546,140.23708808069983,90.0,90.0,90.0,90.0,90.0,Russian twists
left,13.6484805140794,44.585746624162276,60.86262721418177,77.83185741041748,139.6735870552913,90.0,90.0,90.0,90.0,90.0,Russian twists
left,11.002189253025511,45.05941386833081,61.15091630834599,78.46527348207594,139.26845474683984,90.0,90.0,90.0,90.0,90.0,Russian twists
left,7.2540881615344315,46.46776034372842,61.130464035209144,79.06211341546263,138.69077170453923,90.0,90.0,90.0,90.0,90.0,Russian twists
left,1.8759792819790484,55.90480935310762,60.83058563057713,79.520290834573,138.25243416379678,90.0,90.0,90.0,90.0,90.0,Russian twists
left,2.670145371149091,57.669327170166255,60.076330025900575,79.58290422764412,137.9406222749949,90.0,90.0,90.0,90.0,90.0,Russian twists
left,0.5045129296705975,63.399546901661935,59.33018422404761,79.80166264620755,137.45291947431588,90.0,90.0,90.0,90.0,90.0,Russian twists
left,1.6680370325831129,62.72786130403984,58.807974476375605,79.87095215742822,137.03791176251096,90.0,90.0,90.0,90.0,90.0,Russian twists
left,8.527705422588062,72.72365882532813,57.96336000766051,80.09627585113715,136.51086132690722,90.0,90.0,90.0,90.0,90.0,Russian twists
left,13.377940473970341,77.82867128261314,57.318138664153544,80.16359913188319,136.33880339000163,90.0,90.0,90.0,90.0,90.0,Russian twists
left,21.420578406436782,84.3852426123159,56.40795639078054,80.9553728883079,135.44185724321397,90.0,90.0,90.0,90.0,90.0,Russian twists
left,22.527101949450813,83.88910782044704,55.891972866003556,82.80146563529982,133.62469339396293,90.0,90.0,90.0,90.0,90.0,Russian twists
left,22.612343479434323,84.96484573680176,55.704065401199635,84.98802033944803,131.45877332105425,90.0,90.0,90.0,90.0,90.0,Russian twists
left,26.339365468146674,87.15607888058959,54.926606875235905,86.42060147045538,130.0884979881198,90.0,90.0,90.0,90.0,90.0,Russian twists
left,27.32908534821852,87.38439366539711,54.46854381934165,88.15820412589648,128.46699984087007,90.0,90.0,90.0,90.0,90.0,Russian twists
left,29.487604930701394,88.94548215932059,54.2600998527278,89.04460060446873,127.82917086546323,90.0,90.0,90.0,90.0,90.0,Russian twists
left,28.489892576598503,86.18656891037303,54.22338404827728,88.70223262317103,128.40738108730548,90.0,90.0,90.0,90.0,90.0,Russian twists
left,25.232742695862736,79.37039466131723,54.21886921099369,87.67371924746526,129.61820701008162,90.0,90.0,90.0,90.0,90.0,Russian twists
left,23.117026905340918,75.39872187636706,54.18443772711324,86.91058229981032,130.50986438363185,90.0,90.0,90.0,90.0,90.0,Russian twists
left,19.938855632559346,70.74290451515715,54.109374136273125,86.05476327078499,131.31073095652556,90.0,90.0,90.0,90.0,90.0,Russian twists
left,17.333061814353552,66.22602416150018,53.938525648402376,85.13523680147081,132.27307161273458,90.0,90.0,90.0,90.0,90.0,Russian twists
left,15.81168318113064,63.1519281050939,53.732376479774736,85.79571901007965,131.53216429783757,90.0,90.0,90.0,90.0,90.0,Russian twists
left,14.44366941955896,58.975233753159046,53.36902075340212,84.36726564113094,132.98603795038326,90.0,90.0,90.0,90.0,90.0,Russian twists
left,13.855487171068432,57.88710165343369,53.09862316966316,83.46675128864774,133.93777847391632,90.0,90.0,90.0,90.0,90.0,Russian twists
left,14.295531606987678,56.787048374676516,52.69017387380043,83.34608423192687,134.1212930040841,90.0,90.0,90.0,90.0,90.0,Russian twists
left,14.859945679909735,56.129088757280655,52.17945633676684,83.44959125881245,134.1078344498595,90.0,90.0,90.0,90.0,90.0,Russian twists
left,14.782727906294696,55.726443037215645,52.126035874000024,83.34618076240008,134.3595441456489,90.0,90.0,90.0,90.0,90.0,Russian twists
left,14.224790744965103,55.21387605556687,51.906343686420065,82.82542445117623,134.89727039163108,90.0,90.0,90.0,90.0,90.0,Russian twists
left,13.80236862558388,55.28008991893404,51.81889471584914,82.78378294084433,135.05068929496974,90.0,90.0,90.0,90.0,90.0,Russian twists
left,13.245371606492206,55.3864694077883,51.806044595892416,84.93488819520802,132.94630848953267,90.0,90.0,90.0,90.0,90.0,Russian twists
left,13.07079754883757,55.542047181712334,51.84319887475915,85.70051499202887,132.2451607876556,90.0,90.0,90.0,90.0,90.0,Russian twists
